index,credit_rating
44563,Обычный
44564,Обычный
44565,Обычный
44566,Обычный
44567,Обычный
44640,Хороший
44641,Обычный
44642,Обычный
44643,Обычный
44644,Обычный
44645,Обычный
44646,Плохой
44647,Обычный
44656,Плохой
44657,Плохой
44658,Плохой
44659,Плохой
44660,Плохой
44661,Плохой
44662,Плохой
44663,Плохой
44712,Обычный
44713,Обычный
44714,Обычный
44715,Обычный
44716,Обычный
44717,Обычный
44718,Обычный
44719,Обычный
44720,Обычный
44721,Обычный
44722,Обычный
44723,Обычный
44724,Обычный
44725,Обычный
44726,Обычный
44727,Обычный
44736,Плохой
44737,Плохой
44738,Плохой
44739,Плохой
44740,Плохой
44741,Плохой
44742,Плохой
44743,Плохой
44752,Обычный
44753,Плохой
44754,Обычный
44755,Плохой
44756,Обычный
44757,Обычный
44758,Плохой
44759,Плохой
44808,Обычный
44809,Обычный
44810,Обычный
44811,Обычный
44812,Обычный
44813,Обычный
44814,Обычный
44815,Обычный
44824,Плохой
44825,Плохой
44826,Плохой
44827,Плохой
44828,Плохой
44829,Плохой
44830,Плохой
44831,Плохой
44832,Обычный
44833,Обычный
44834,Обычный
44835,Обычный
44836,Обычный
44837,Обычный
44838,Обычный
44839,Обычный
44848,Плохой
44849,Плохой
44850,Плохой
44851,Плохой
44852,Плохой
44853,Плохой
44854,Плохой
44855,Плохой
44856,Плохой
44857,Обычный
44858,Обычный
44859,Обычный
44860,Обычный
44861,Обычный
44862,Обычный
44863,Плохой
44864,Хороший
44865,Хороший
44866,Хороший
44867,Хороший
44868,Хороший
44869,Хороший
44870,Хороший
44871,Хороший
44872,Хороший
44873,Хороший
44874,Хороший
44875,Хороший
44876,Хороший
44877,Хороший
44878,Хороший
44879,Хороший
44928,Обычный
44929,Обычный
44930,Обычный
44931,Обычный
44932,Обычный
44933,Обычный
44934,Обычный
44935,Обычный
44936,Обычный
44937,Обычный
44938,Обычный
44939,Обычный
44940,Обычный
44941,Обычный
44942,Плохой
44943,Обычный
44960,Обычный
44961,Обычный
44962,Обычный
44963,Обычный
44964,Обычный
44965,Обычный
44966,Обычный
44967,Обычный
44968,Обычный
44969,Обычный
44970,Обычный
44971,Обычный
44972,Обычный
44973,Обычный
44974,Обычный
44975,Обычный
45008,Плохой
45009,Плохой
45010,Плохой
45011,Плохой
45012,Плохой
45013,Плохой
45014,Плохой
45015,Плохой
45024,Плохой
45025,Плохой
45026,Плохой
45027,Плохой
45028,Плохой
45029,Плохой
45030,Плохой
45031,Плохой
45032,Плохой
45033,Обычный
45034,Плохой
45035,Плохой
45036,Плохой
45037,Обычный
45038,Обычный
45039,Плохой
45040,Обычный
45041,Обычный
45042,Обычный
45043,Обычный
45044,Обычный
45045,Обычный
45046,Обычный
45047,Обычный
45048,Обычный
45049,Обычный
45050,Обычный
45051,Обычный
45052,Обычный
45053,Обычный
45054,Обычный
45055,Обычный
45112,Плохой
45113,Плохой
45114,Плохой
45115,Плохой
45116,Плохой
45117,Плохой
45118,Плохой
45119,Плохой
45136,Обычный
45137,Обычный
45138,Обычный
45139,Обычный
45140,Обычный
45141,Обычный
45142,Обычный
45143,Обычный
45152,Обычный
45153,Обычный
45154,Обычный
45155,Обычный
45156,Обычный
45157,Обычный
45158,Обычный
45159,Обычный
45160,Обычный
45161,Обычный
45162,Обычный
45163,Обычный
45164,Обычный
45165,Обычный
45166,Обычный
45167,Обычный
45176,Хороший
45177,Обычный
45178,Хороший
45179,Обычный
45180,Хороший
45181,Обычный
45182,Обычный
45183,Хороший
45184,Плохой
45185,Плохой
45186,Плохой
45187,Плохой
45188,Плохой
45189,Плохой
45190,Плохой
45191,Плохой
45192,Плохой
45193,Плохой
45194,Плохой
45195,Плохой
45196,Обычный
45197,Плохой
45198,Плохой
45199,Плохой
45208,Плохой
45209,Обычный
45210,Плохой
45211,Плохой
45212,Плохой
45213,Плохой
45214,Плохой
45215,Плохой
45224,Обычный
45225,Обычный
45226,Обычный
45227,Обычный
45228,Обычный
45229,Обычный
45230,Обычный
45231,Обычный
45256,Плохой
45257,Плохой
45258,Обычный
45259,Обычный
45260,Обычный
45261,Обычный
45262,Плохой
45263,Обычный
45328,Плохой
45329,Плохой
45330,Плохой
45331,Плохой
45332,Плохой
45333,Плохой
45334,Плохой
45335,Плохой
45336,Обычный
45337,Обычный
45338,Обычный
45339,Обычный
45340,Обычный
45341,Обычный
45342,Обычный
45343,Обычный
45360,Хороший
45361,Хороший
45362,Хороший
45363,Хороший
45364,Хороший
45365,Хороший
45366,Хороший
45367,Хороший
45392,Плохой
45393,Обычный
45394,Плохой
45395,Обычный
45396,Плохой
45397,Обычный
45398,Обычный
45399,Плохой
45440,Хороший
45441,Хороший
45442,Хороший
45443,Хороший
45444,Хороший
45445,Хороший
45446,Хороший
45447,Хороший
45448,Хороший
45449,Хороший
45450,Хороший
45451,Хороший
45452,Хороший
45453,Хороший
45454,Хороший
45455,Хороший
45456,Обычный
45457,Обычный
45458,Обычный
45459,Обычный
45460,Плохой
45461,Плохой
45462,Обычный
45463,Обычный
45504,Хороший
45505,Хороший
45506,Хороший
45507,Хороший
45508,Хороший
45509,Хороший
45510,Хороший
45511,Хороший
45520,Плохой
45521,Плохой
45522,Плохой
45523,Плохой
45524,Плохой
45525,Плохой
45526,Плохой
45527,Плохой
45528,Обычный
45529,Обычный
45530,Обычный
45531,Обычный
45532,Обычный
45533,Обычный
45534,Обычный
45535,Обычный
45584,Обычный
45585,Обычный
45586,Обычный
45587,Обычный
45588,Обычный
45589,Обычный
45590,Обычный
45591,Обычный
45624,Обычный
45625,Хороший
45626,Хороший
45627,Обычный
45628,Обычный
45629,Обычный
45630,Хороший
45631,Хороший
45648,Обычный
45649,Обычный
45650,Обычный
45651,Обычный
45652,Обычный
45653,Обычный
45654,Обычный
45655,Обычный
45656,Плохой
45657,Плохой
45658,Плохой
45659,Плохой
45660,Плохой
45661,Плохой
45662,Плохой
45663,Плохой
45664,Хороший
45665,Хороший
45666,Хороший
45667,Хороший
45668,Хороший
45669,Хороший
45670,Хороший
45671,Хороший
45688,Плохой
45689,Плохой
45690,Плохой
45691,Плохой
45692,Плохой
45693,Плохой
45694,Плохой
45695,Плохой
45696,Хороший
45697,Хороший
45698,Хороший
45699,Хороший
45700,Хороший
45701,Хороший
45702,Хороший
45703,Хороший
45728,Обычный
45729,Обычный
45730,Обычный
45731,Обычный
45732,Обычный
45733,Обычный
45734,Обычный
45735,Обычный
45736,Обычный
45737,Обычный
45738,Обычный
45739,Обычный
45740,Обычный
45741,Обычный
45742,Обычный
45743,Обычный
45744,Хороший
45745,Хороший
45746,Хороший
45747,Хороший
45748,Хороший
45749,Хороший
45750,Хороший
45751,Хороший
45808,Обычный
45809,Обычный
45810,Обычный
45811,Обычный
45812,Обычный
45813,Обычный
45814,Обычный
45815,Обычный
45816,Обычный
45817,Обычный
45818,Обычный
45819,Обычный
45820,Обычный
45821,Обычный
45822,Обычный
45823,Обычный
45824,Хороший
45825,Обычный
45826,Обычный
45827,Хороший
45828,Обычный
45829,Обычный
45830,Обычный
45831,Хороший
45904,Обычный
45905,Обычный
45906,Обычный
45907,Обычный
45908,Обычный
45909,Обычный
45910,Обычный
45911,Обычный
45912,Обычный
45913,Обычный
45914,Обычный
45915,Обычный
45916,Обычный
45917,Обычный
45918,Обычный
45919,Обычный
45944,Плохой
45945,Плохой
45946,Плохой
45947,Плохой
45948,Плохой
45949,Плохой
45950,Плохой
45951,Плохой
45984,Обычный
45985,Обычный
45986,Обычный
45987,Обычный
45988,Обычный
45989,Обычный
45990,Обычный
45991,Обычный
46008,Обычный
46009,Обычный
46010,Обычный
46011,Обычный
46012,Обычный
46013,Обычный
46014,Обычный
46015,Обычный
46024,Хороший
46025,Хороший
46026,Хороший
46027,Хороший
46028,Хороший
46029,Хороший
46030,Хороший
46031,Хороший
46040,Обычный
46041,Обычный
46042,Обычный
46043,Обычный
46044,Обычный
46045,Обычный
46046,Обычный
46047,Обычный
46048,Обычный
46049,Обычный
46050,Обычный
46051,Обычный
46052,Хороший
46053,Хороший
46054,Хороший
46055,Хороший
46064,Обычный
46065,Обычный
46066,Обычный
46067,Обычный
46068,Обычный
46069,Обычный
46070,Обычный
46071,Обычный
46072,Обычный
46073,Обычный
46074,Обычный
46075,Обычный
46076,Обычный
46077,Обычный
46078,Обычный
46079,Обычный
46096,Обычный
46097,Обычный
46098,Обычный
46099,Обычный
46100,Обычный
46101,Обычный
46102,Обычный
46103,Обычный
46104,Обычный
46105,Обычный
46106,Плохой
46107,Плохой
46108,Обычный
46109,Обычный
46110,Плохой
46111,Обычный
46128,Обычный
46129,Обычный
46130,Обычный
46131,Обычный
46132,Обычный
46133,Обычный
46134,Обычный
46135,Обычный
46168,Хороший
46169,Обычный
46170,Хороший
46171,Хороший
46172,Хороший
46173,Хороший
46174,Хороший
46175,Обычный
46192,Обычный
46193,Обычный
46194,Обычный
46195,Хороший
46196,Обычный
46197,Хороший
46198,Обычный
46199,Обычный
46208,Обычный
46209,Обычный
46210,Обычный
46211,Обычный
46212,Обычный
46213,Обычный
46214,Обычный
46215,Обычный
46240,Обычный
46241,Обычный
46242,Обычный
46243,Обычный
46244,Обычный
46245,Обычный
46246,Обычный
46247,Обычный
46272,Обычный
46273,Обычный
46274,Обычный
46275,Обычный
46276,Обычный
46277,Обычный
46278,Обычный
46279,Обычный
46296,Обычный
46297,Обычный
46298,Обычный
46299,Обычный
46300,Обычный
46301,Обычный
46302,Обычный
46303,Обычный
46368,Обычный
46369,Обычный
46370,Обычный
46371,Обычный
46372,Обычный
46373,Обычный
46374,Обычный
46375,Обычный
46384,Плохой
46385,Плохой
46386,Плохой
46387,Плохой
46388,Плохой
46389,Плохой
46390,Плохой
46391,Плохой
46408,Обычный
46409,Обычный
46410,Обычный
46411,Обычный
46412,Обычный
46413,Обычный
46414,Обычный
46415,Обычный
46416,Плохой
46417,Плохой
46418,Плохой
46419,Плохой
46420,Плохой
46421,Плохой
46422,Плохой
46423,Плохой
46448,Обычный
46449,Обычный
46450,Обычный
46451,Обычный
46452,Обычный
46453,Обычный
46454,Обычный
46455,Обычный
46456,Обычный
46457,Обычный
46458,Обычный
46459,Обычный
46460,Обычный
46461,Обычный
46462,Обычный
46463,Обычный
46464,Обычный
46465,Обычный
46466,Обычный
46467,Обычный
46468,Обычный
46469,Обычный
46470,Обычный
46471,Обычный
46472,Обычный
46473,Обычный
46474,Обычный
46475,Обычный
46476,Обычный
46477,Обычный
46478,Обычный
46479,Обычный
46480,Хороший
46481,Хороший
46482,Хороший
46483,Хороший
46484,Хороший
46485,Хороший
46486,Хороший
46487,Хороший
46512,Обычный
46513,Обычный
46514,Обычный
46515,Обычный
46516,Обычный
46517,Обычный
46518,Обычный
46519,Обычный
46544,Хороший
46545,Хороший
46546,Хороший
46547,Хороший
46548,Хороший
46549,Хороший
46550,Хороший
46551,Хороший
46552,Обычный
46553,Обычный
46554,Обычный
46555,Обычный
46556,Обычный
46557,Обычный
46558,Обычный
46559,Обычный
46576,Хороший
46577,Хороший
46578,Хороший
46579,Хороший
46580,Хороший
46581,Хороший
46582,Хороший
46583,Хороший
46600,Хороший
46601,Обычный
46602,Обычный
46603,Обычный
46604,Хороший
46605,Обычный
46606,Обычный
46607,Обычный
46624,Обычный
46625,Обычный
46626,Обычный
46627,Обычный
46628,Обычный
46629,Обычный
46630,Обычный
46631,Обычный
46632,Хороший
46633,Хороший
46634,Хороший
46635,Хороший
46636,Хороший
46637,Хороший
46638,Хороший
46639,Хороший
46640,Обычный
46641,Обычный
46642,Обычный
46643,Обычный
46644,Обычный
46645,Обычный
46646,Обычный
46647,Обычный
46672,Обычный
46673,Обычный
46674,Обычный
46675,Обычный
46676,Обычный
46677,Обычный
46678,Обычный
46679,Обычный
46680,Обычный
46681,Хороший
46682,Обычный
46683,Обычный
46684,Обычный
46685,Обычный
46686,Обычный
46687,Обычный
46720,Обычный
46721,Обычный
46722,Обычный
46723,Обычный
46724,Обычный
46725,Обычный
46726,Обычный
46727,Обычный
46752,Обычный
46753,Обычный
46754,Обычный
46755,Обычный
46756,Обычный
46757,Обычный
46758,Обычный
46759,Обычный
46856,Хороший
46857,Обычный
46858,Обычный
46859,Обычный
46860,Обычный
46861,Обычный
46862,Обычный
46863,Обычный
46864,Плохой
46865,Плохой
46866,Плохой
46867,Плохой
46868,Плохой
46869,Плохой
46870,Плохой
46871,Плохой
46904,Обычный
46905,Обычный
46906,Обычный
46907,Обычный
46908,Обычный
46909,Обычный
46910,Обычный
46911,Обычный
46968,Плохой
46969,Плохой
46970,Плохой
46971,Плохой
46972,Плохой
46973,Плохой
46974,Плохой
46975,Плохой
47000,Обычный
47001,Обычный
47002,Обычный
47003,Обычный
47004,Обычный
47005,Обычный
47006,Обычный
47007,Обычный
47016,Обычный
47017,Обычный
47018,Обычный
47019,Обычный
47020,Обычный
47021,Обычный
47022,Обычный
47023,Обычный
47032,Хороший
47033,Хороший
47034,Хороший
47035,Хороший
47036,Хороший
47037,Хороший
47038,Хороший
47039,Хороший
47048,Плохой
47049,Плохой
47050,Плохой
47051,Плохой
47052,Плохой
47053,Плохой
47054,Плохой
47055,Плохой
47088,Обычный
47089,Обычный
47090,Обычный
47091,Обычный
47092,Обычный
47093,Обычный
47094,Обычный
47095,Обычный
47096,Хороший
47097,Хороший
47098,Хороший
47099,Хороший
47100,Хороший
47101,Хороший
47102,Хороший
47103,Хороший
47112,Обычный
47113,Обычный
47114,Обычный
47115,Обычный
47116,Обычный
47117,Обычный
47118,Обычный
47119,Обычный
47120,Хороший
47121,Хороший
47122,Обычный
47123,Хороший
47124,Хороший
47125,Хороший
47126,Хороший
47127,Обычный
47128,Хороший
47129,Хороший
47130,Хороший
47131,Хороший
47132,Хороший
47133,Хороший
47134,Хороший
47135,Хороший
47136,Обычный
47137,Обычный
47138,Обычный
47139,Обычный
47140,Обычный
47141,Обычный
47142,Обычный
47143,Обычный
47168,Обычный
47169,Обычный
47170,Обычный
47171,Обычный
47172,Обычный
47173,Обычный
47174,Обычный
47175,Обычный
47200,Плохой
47201,Плохой
47202,Плохой
47203,Плохой
47204,Плохой
47205,Плохой
47206,Плохой
47207,Плохой
47240,Плохой
47241,Плохой
47242,Плохой
47243,Плохой
47244,Плохой
47245,Плохой
47246,Плохой
47247,Плохой
47256,Обычный
47257,Обычный
47258,Обычный
47259,Обычный
47260,Обычный
47261,Обычный
47262,Обычный
47263,Обычный
47288,Обычный
47289,Обычный
47290,Обычный
47291,Обычный
47292,Обычный
47293,Обычный
47294,Обычный
47295,Обычный
47304,Хороший
47305,Хороший
47306,Хороший
47307,Хороший
47308,Хороший
47309,Хороший
47310,Хороший
47311,Хороший
47320,Плохой
47321,Плохой
47322,Плохой
47323,Плохой
47324,Плохой
47325,Плохой
47326,Плохой
47327,Плохой
47392,Обычный
47393,Обычный
47394,Обычный
47395,Обычный
47396,Обычный
47397,Обычный
47398,Обычный
47399,Обычный
47400,Обычный
47401,Обычный
47402,Обычный
47403,Обычный
47404,Обычный
47405,Обычный
47406,Обычный
47407,Обычный
47408,Хороший
47409,Обычный
47410,Обычный
47411,Обычный
47412,Обычный
47413,Обычный
47414,Хороший
47415,Обычный
47424,Плохой
47425,Плохой
47426,Плохой
47427,Плохой
47428,Плохой
47429,Плохой
47430,Плохой
47431,Плохой
47440,Плохой
47441,Обычный
47442,Обычный
47443,Плохой
47444,Плохой
47445,Обычный
47446,Обычный
47447,Плохой
47472,Обычный
47473,Обычный
47474,Обычный
47475,Обычный
47476,Обычный
47477,Обычный
47478,Обычный
47479,Обычный
47488,Обычный
47489,Обычный
47490,Обычный
47491,Обычный
47492,Обычный
47493,Обычный
47494,Обычный
47495,Обычный
47496,Хороший
47497,Хороший
47498,Обычный
47499,Обычный
47500,Хороший
47501,Хороший
47502,Обычный
47503,Хороший
47512,Плохой
47513,Плохой
47514,Плохой
47515,Плохой
47516,Плохой
47517,Плохой
47518,Плохой
47519,Плохой
47536,Хороший
47537,Хороший
47538,Хороший
47539,Хороший
47540,Хороший
47541,Хороший
47542,Хороший
47543,Хороший
47576,Плохой
47577,Плохой
47578,Плохой
47579,Плохой
47580,Плохой
47581,Плохой
47582,Плохой
47583,Плохой
47608,Плохой
47609,Плохой
47610,Плохой
47611,Плохой
47612,Плохой
47613,Плохой
47614,Плохой
47615,Плохой
47632,Обычный
47633,Обычный
47634,Обычный
47635,Обычный
47636,Обычный
47637,Обычный
47638,Обычный
47639,Обычный
47640,Обычный
47641,Плохой
47642,Обычный
47643,Обычный
47644,Обычный
47645,Обычный
47646,Хороший
47647,Хороший
47664,Обычный
47665,Плохой
47666,Плохой
47667,Плохой
47668,Плохой
47669,Плохой
47670,Обычный
47671,Обычный
47696,Хороший
47697,Хороший
47698,Хороший
47699,Хороший
47700,Хороший
47701,Хороший
47702,Хороший
47703,Хороший
47736,Плохой
47737,Плохой
47738,Плохой
47739,Плохой
47740,Плохой
47741,Плохой
47742,Плохой
47743,Плохой
47752,Плохой
47753,Плохой
47754,Плохой
47755,Плохой
47756,Плохой
47757,Плохой
47758,Плохой
47759,Плохой
47768,Обычный
47769,Обычный
47770,Обычный
47771,Обычный
47772,Обычный
47773,Обычный
47774,Обычный
47775,Обычный
47792,Хороший
47793,Обычный
47794,Хороший
47795,Обычный
47796,Хороший
47797,Хороший
47798,Хороший
47799,Хороший
47808,Обычный
47809,Плохой
47810,Обычный
47811,Обычный
47812,Обычный
47813,Обычный
47814,Плохой
47815,Обычный
47824,Обычный
47825,Обычный
47826,Обычный
47827,Обычный
47828,Обычный
47829,Обычный
47830,Обычный
47831,Обычный
47832,Плохой
47833,Плохой
47834,Обычный
47835,Плохой
47836,Плохой
47837,Плохой
47838,Плохой
47839,Плохой
47848,Обычный
47849,Обычный
47850,Обычный
47851,Обычный
47852,Обычный
47853,Обычный
47854,Обычный
47855,Обычный
47864,Плохой
47865,Плохой
47866,Плохой
47867,Плохой
47868,Плохой
47869,Плохой
47870,Плохой
47871,Плохой
47888,Обычный
47889,Плохой
47890,Плохой
47891,Плохой
47892,Плохой
47893,Плохой
47894,Обычный
47895,Плохой
47904,Обычный
47905,Обычный
47906,Обычный
47907,Обычный
47908,Обычный
47909,Обычный
47910,Обычный
47911,Обычный
47920,Обычный
47921,Обычный
47922,Обычный
47923,Обычный
47924,Обычный
47925,Обычный
47926,Обычный
47927,Обычный
47928,Плохой
47929,Плохой
47930,Плохой
47931,Плохой
47932,Плохой
47933,Плохой
47934,Плохой
47935,Плохой
47936,Обычный
47937,Обычный
47938,Обычный
47939,Хороший
47940,Хороший
47941,Обычный
47942,Обычный
47943,Обычный
47944,Плохой
47945,Плохой
47946,Плохой
47947,Плохой
47948,Плохой
47949,Плохой
47950,Плохой
47951,Плохой
47952,Обычный
47953,Хороший
47954,Хороший
47955,Хороший
47956,Обычный
47957,Хороший
47958,Хороший
47959,Обычный
47960,Плохой
47961,Плохой
47962,Обычный
47963,Обычный
47964,Плохой
47965,Обычный
47966,Обычный
47967,Обычный
47968,Хороший
47969,Обычный
47970,Обычный
47971,Обычный
47972,Обычный
47973,Обычный
47974,Обычный
47975,Обычный
47992,Обычный
47993,Обычный
47994,Обычный
47995,Обычный
47996,Обычный
47997,Обычный
47998,Обычный
47999,Обычный
48000,Хороший
48001,Хороший
48002,Хороший
48003,Хороший
48004,Хороший
48005,Хороший
48006,Хороший
48007,Хороший
48024,Хороший
48025,Хороший
48026,Хороший
48027,Хороший
48028,Хороший
48029,Хороший
48030,Хороший
48031,Обычный
48056,Обычный
48057,Обычный
48058,Обычный
48059,Обычный
48060,Обычный
48061,Обычный
48062,Обычный
48063,Обычный
48072,Обычный
48073,Обычный
48074,Обычный
48075,Обычный
48076,Обычный
48077,Обычный
48078,Обычный
48079,Обычный
48096,Плохой
48097,Плохой
48098,Плохой
48099,Плохой
48100,Плохой
48101,Плохой
48102,Плохой
48103,Плохой
48104,Обычный
48105,Обычный
48106,Обычный
48107,Обычный
48108,Обычный
48109,Плохой
48110,Обычный
48111,Обычный
48160,Обычный
48161,Обычный
48162,Обычный
48163,Обычный
48164,Обычный
48165,Обычный
48166,Обычный
48167,Обычный
48200,Обычный
48201,Обычный
48202,Обычный
48203,Обычный
48204,Обычный
48205,Обычный
48206,Обычный
48207,Обычный
48216,Обычный
48217,Обычный
48218,Обычный
48219,Обычный
48220,Обычный
48221,Обычный
48222,Обычный
48223,Обычный
48240,Хороший
48241,Хороший
48242,Хороший
48243,Хороший
48244,Хороший
48245,Хороший
48246,Хороший
48247,Хороший
48264,Обычный
48265,Обычный
48266,Обычный
48267,Обычный
48268,Обычный
48269,Обычный
48270,Обычный
48271,Хороший
48320,Хороший
48321,Обычный
48322,Хороший
48323,Хороший
48324,Обычный
48325,Обычный
48326,Хороший
48327,Обычный
48328,Плохой
48329,Плохой
48330,Плохой
48331,Плохой
48332,Плохой
48333,Плохой
48334,Плохой
48335,Плохой
48344,Обычный
48345,Обычный
48346,Обычный
48347,Обычный
48348,Обычный
48349,Обычный
48350,Обычный
48351,Обычный
48368,Обычный
48369,Обычный
48370,Обычный
48371,Обычный
48372,Обычный
48373,Обычный
48374,Обычный
48375,Обычный
48376,Обычный
48377,Плохой
48378,Обычный
48379,Плохой
48380,Обычный
48381,Плохой
48382,Плохой
48383,Обычный
48440,Хороший
48441,Хороший
48442,Хороший
48443,Хороший
48444,Хороший
48445,Хороший
48446,Хороший
48447,Хороший
48448,Плохой
48449,Обычный
48450,Обычный
48451,Плохой
48452,Плохой
48453,Плохой
48454,Плохой
48455,Обычный
48456,Обычный
48457,Обычный
48458,Плохой
48459,Обычный
48460,Хороший
48461,Обычный
48462,Обычный
48463,Обычный
48496,Обычный
48497,Обычный
48498,Плохой
48499,Плохой
48500,Плохой
48501,Плохой
48502,Плохой
48503,Обычный
48520,Плохой
48521,Плохой
48522,Плохой
48523,Плохой
48524,Плохой
48525,Плохой
48526,Плохой
48527,Плохой
48536,Обычный
48537,Обычный
48538,Обычный
48539,Обычный
48540,Обычный
48541,Обычный
48542,Обычный
48543,Обычный
48616,Обычный
48617,Обычный
48618,Обычный
48619,Обычный
48620,Плохой
48621,Обычный
48622,Обычный
48623,Обычный
48624,Обычный
48625,Обычный
48626,Обычный
48627,Обычный
48628,Обычный
48629,Обычный
48630,Обычный
48631,Обычный
48672,Обычный
48673,Обычный
48674,Обычный
48675,Обычный
48676,Обычный
48677,Обычный
48678,Обычный
48679,Обычный
48688,Обычный
48689,Обычный
48690,Обычный
48691,Обычный
48692,Обычный
48693,Обычный
48694,Обычный
48695,Обычный
48704,Плохой
48705,Плохой
48706,Плохой
48707,Плохой
48708,Плохой
48709,Плохой
48710,Плохой
48711,Плохой
48712,Обычный
48713,Обычный
48714,Обычный
48715,Обычный
48716,Обычный
48717,Обычный
48718,Обычный
48719,Обычный
48728,Хороший
48729,Хороший
48730,Хороший
48731,Хороший
48732,Хороший
48733,Хороший
48734,Хороший
48735,Хороший
48776,Обычный
48777,Обычный
48778,Обычный
48779,Обычный
48780,Обычный
48781,Обычный
48782,Обычный
48783,Обычный
48784,Обычный
48785,Обычный
48786,Обычный
48787,Обычный
48788,Обычный
48789,Обычный
48790,Обычный
48791,Обычный
48848,Хороший
48849,Хороший
48850,Хороший
48851,Хороший
48852,Хороший
48853,Хороший
48854,Обычный
48855,Хороший
48856,Обычный
48857,Обычный
48858,Обычный
48859,Обычный
48860,Обычный
48861,Обычный
48862,Обычный
48863,Обычный
48872,Обычный
48873,Плохой
48874,Обычный
48875,Обычный
48876,Обычный
48877,Обычный
48878,Обычный
48879,Обычный
48880,Плохой
48881,Плохой
48882,Плохой
48883,Плохой
48884,Плохой
48885,Плохой
48886,Плохой
48887,Плохой
48904,Хороший
48905,Хороший
48906,Обычный
48907,Хороший
48908,Хороший
48909,Хороший
48910,Обычный
48911,Хороший
48936,Обычный
48937,Обычный
48938,Обычный
48939,Обычный
48940,Обычный
48941,Обычный
48942,Обычный
48943,Обычный
48944,Обычный
48945,Обычный
48946,Обычный
48947,Обычный
48948,Обычный
48949,Обычный
48950,Обычный
48951,Обычный
48968,Обычный
48969,Обычный
48970,Обычный
48971,Обычный
48972,Обычный
48973,Обычный
48974,Обычный
48975,Обычный
48976,Хороший
48977,Хороший
48978,Хороший
48979,Хороший
48980,Хороший
48981,Хороший
48982,Хороший
48983,Хороший
49016,Обычный
49017,Обычный
49018,Обычный
49019,Обычный
49020,Обычный
49021,Обычный
49022,Обычный
49023,Обычный
49024,Плохой
49025,Плохой
49026,Плохой
49027,Обычный
49028,Плохой
49029,Плохой
49030,Плохой
49031,Обычный
49040,Обычный
49041,Обычный
49042,Обычный
49043,Обычный
49044,Обычный
49045,Обычный
49046,Обычный
49047,Обычный
49088,Плохой
49089,Плохой
49090,Плохой
49091,Плохой
49092,Плохой
49093,Плохой
49094,Плохой
49095,Плохой
49104,Хороший
49105,Хороший
49106,Хороший
49107,Хороший
49108,Хороший
49109,Хороший
49110,Хороший
49111,Хороший
49120,Обычный
49121,Обычный
49122,Хороший
49123,Обычный
49124,Хороший
49125,Обычный
49126,Обычный
49127,Хороший
49128,Обычный
49129,Обычный
49130,Обычный
49131,Обычный
49132,Обычный
49133,Обычный
49134,Обычный
49135,Обычный
49152,Обычный
49153,Обычный
49154,Обычный
49155,Обычный
49156,Обычный
49157,Обычный
49158,Обычный
49159,Обычный
49192,Обычный
49193,Обычный
49194,Обычный
49195,Обычный
49196,Обычный
49197,Обычный
49198,Обычный
49199,Обычный
49224,Обычный
49225,Обычный
49226,Обычный
49227,Обычный
49228,Обычный
49229,Обычный
49230,Обычный
49231,Обычный
49232,Обычный
49233,Обычный
49234,Обычный
49235,Обычный
49236,Обычный
49237,Обычный
49238,Обычный
49239,Обычный
49280,Обычный
49281,Обычный
49282,Обычный
49283,Обычный
49284,Обычный
49285,Обычный
49286,Обычный
49287,Обычный
49288,Обычный
49289,Обычный
49290,Обычный
49291,Обычный
49292,Обычный
49293,Обычный
49294,Обычный
49295,Обычный
49304,Обычный
49305,Обычный
49306,Обычный
49307,Обычный
49308,Обычный
49309,Обычный
49310,Обычный
49311,Обычный
49320,Плохой
49321,Плохой
49322,Плохой
49323,Плохой
49324,Плохой
49325,Обычный
49326,Обычный
49327,Плохой
49328,Плохой
49329,Плохой
49330,Плохой
49331,Плохой
49332,Плохой
49333,Плохой
49334,Плохой
49335,Плохой
49336,Плохой
49337,Плохой
49338,Плохой
49339,Плохой
49340,Плохой
49341,Плохой
49342,Плохой
49343,Плохой
49352,Обычный
49353,Обычный
49354,Плохой
49355,Обычный
49356,Обычный
49357,Плохой
49358,Обычный
49359,Обычный
49384,Хороший
49385,Хороший
49386,Хороший
49387,Хороший
49388,Хороший
49389,Хороший
49390,Хороший
49391,Хороший
49448,Обычный
49449,Обычный
49450,Обычный
49451,Обычный
49452,Обычный
49453,Обычный
49454,Обычный
49455,Обычный
49464,Плохой
49465,Плохой
49466,Плохой
49467,Плохой
49468,Плохой
49469,Плохой
49470,Плохой
49471,Плохой
49472,Плохой
49473,Плохой
49474,Плохой
49475,Плохой
49476,Плохой
49477,Плохой
49478,Плохой
49479,Плохой
49520,Обычный
49521,Обычный
49522,Обычный
49523,Обычный
49524,Обычный
49525,Обычный
49526,Обычный
49527,Обычный
49528,Обычный
49529,Обычный
49530,Обычный
49531,Обычный
49532,Обычный
49533,Обычный
49534,Обычный
49535,Обычный
49536,Плохой
49537,Плохой
49538,Плохой
49539,Плохой
49540,Плохой
49541,Плохой
49542,Плохой
49543,Плохой
49560,Плохой
49561,Плохой
49562,Плохой
49563,Плохой
49564,Плохой
49565,Плохой
49566,Плохой
49567,Плохой
49568,Хороший
49569,Хороший
49570,Хороший
49571,Хороший
49572,Хороший
49573,Хороший
49574,Хороший
49575,Хороший
